"endTime","cumulativeWords","song","eminem"
28557,36,"Roddy.Ricch.feat..Mustard.",FALSE
31391,47,"Roddy.Ricch.feat..Mustard.",FALSE
34365,54,"Roddy.Ricch.feat..Mustard.",FALSE
36571,56,"Roddy.Ricch.feat..Mustard.",FALSE
40293,67,"Roddy.Ricch.feat..Mustard.",FALSE
43076,76,"Roddy.Ricch.feat..Mustard.",FALSE
45444,86,"Roddy.Ricch.feat..Mustard.",FALSE
47973,97,"Roddy.Ricch.feat..Mustard.",FALSE
50666,108,"Roddy.Ricch.feat..Mustard.",FALSE
52826,118,"Roddy.Ricch.feat..Mustard.",FALSE
55216,130,"Roddy.Ricch.feat..Mustard.",FALSE
57956,141,"Roddy.Ricch.feat..Mustard.",FALSE
60556,145,"Roddy.Ricch.feat..Mustard.",FALSE
62580,153,"Roddy.Ricch.feat..Mustard.",FALSE
65088,164,"Roddy.Ricch.feat..Mustard.",FALSE
67502,166,"Roddy.Ricch.feat..Mustard.",FALSE
69729,177,"Roddy.Ricch.feat..Mustard.",FALSE
72515,188,"Roddy.Ricch.feat..Mustard.",FALSE
74907,199,"Roddy.Ricch.feat..Mustard.",FALSE
77786,214,"Roddy.Ricch.feat..Mustard.",FALSE
80131,226,"Roddy.Ricch.feat..Mustard.",FALSE
82615,232,"Roddy.Ricch.feat..Mustard.",FALSE
84705,236,"Roddy.Ricch.feat..Mustard.",FALSE
88004,249,"Roddy.Ricch.feat..Mustard.",FALSE
90418,265,"Roddy.Ricch.feat..Mustard.",FALSE
92948,272,"Roddy.Ricch.feat..Mustard.",FALSE
94875,274,"Roddy.Ricch.feat..Mustard.",FALSE
97406,285,"Roddy.Ricch.feat..Mustard.",FALSE
101864,294,"Roddy.Ricch.feat..Mustard.",FALSE
104070,304,"Roddy.Ricch.feat..Mustard.",FALSE
106555,315,"Roddy.Ricch.feat..Mustard.",FALSE
109086,326,"Roddy.Ricch.feat..Mustard.",FALSE
111501,336,"Roddy.Ricch.feat..Mustard.",FALSE
114056,348,"Roddy.Ricch.feat..Mustard.",FALSE
116491,359,"Roddy.Ricch.feat..Mustard.",FALSE
119578,371,"Roddy.Ricch.feat..Mustard.",FALSE
122154,385,"Roddy.Ricch.feat..Mustard.",FALSE
124661,393,"Roddy.Ricch.feat..Mustard.",FALSE
127053,403,"Roddy.Ricch.feat..Mustard.",FALSE
129680,416,"Roddy.Ricch.feat..Mustard.",FALSE
132003,426,"Roddy.Ricch.feat..Mustard.",FALSE
133395,432,"Roddy.Ricch.feat..Mustard.",FALSE
134904,441,"Roddy.Ricch.feat..Mustard.",FALSE
136970,451,"Roddy.Ricch.feat..Mustard.",FALSE
139057,463,"Roddy.Ricch.feat..Mustard.",FALSE
145837,476,"Roddy.Ricch.feat..Mustard.",FALSE
149600,488,"Roddy.Ricch.feat..Mustard.",FALSE
154616,495,"Roddy.Ricch.feat..Mustard.",FALSE
158355,505,"Roddy.Ricch.feat..Mustard.",FALSE
160723,509,"Roddy.Ricch.feat..Mustard.",FALSE
163137,513,"Roddy.Ricch.feat..Mustard.",FALSE
165809,525,"Roddy.Ricch.feat..Mustard.",FALSE
168484,536,"Roddy.Ricch.feat..Mustard.",FALSE
171388,543,"Roddy.Ricch.feat..Mustard.",FALSE
173386,545,"Roddy.Ricch.feat..Mustard.",FALSE
176543,556,"Roddy.Ricch.feat..Mustard.",FALSE
180305,565,"Roddy.Ricch.feat..Mustard.",FALSE
182510,575,"Roddy.Ricch.feat..Mustard.",FALSE
185088,586,"Roddy.Ricch.feat..Mustard.",FALSE
187665,597,"Roddy.Ricch.feat..Mustard.",FALSE
189987,607,"Roddy.Ricch.feat..Mustard.",FALSE
192445,619,"Roddy.Ricch.feat..Mustard.",FALSE
195140,630,"Roddy.Ricch.feat..Mustard.",FALSE
10128,1,"Russ.feat..BIA",FALSE
12869,7,"Russ.feat..BIA",FALSE
14701,13,"Russ.feat..BIA",FALSE
17044,19,"Russ.feat..BIA",FALSE
21064,32,"Russ.feat..BIA",FALSE
23289,43,"Russ.feat..BIA",FALSE
26307,52,"Russ.feat..BIA",FALSE
28652,63,"Russ.feat..BIA",FALSE
31577,74,"Russ.feat..BIA",FALSE
34270,84,"Russ.feat..BIA",FALSE
36707,95,"Russ.feat..BIA",FALSE
39004,104,"Russ.feat..BIA",FALSE
41625,118,"Russ.feat..BIA",FALSE
44319,131,"Russ.feat..BIA",FALSE
46966,141,"Russ.feat..BIA",FALSE
48056,147,"Russ.feat..BIA",FALSE
50703,159,"Russ.feat..BIA",FALSE
53582,169,"Russ.feat..BIA",FALSE
56204,180,"Russ.feat..BIA",FALSE
57409,184,"Russ.feat..BIA",FALSE
60335,195,"Russ.feat..BIA",FALSE
63702,205,"Russ.feat..BIA",FALSE
65813,211,"Russ.feat..BIA",FALSE
67879,217,"Russ.feat..BIA",FALSE
70175,223,"Russ.feat..BIA",FALSE
73471,236,"Russ.feat..BIA",FALSE
76698,247,"Russ.feat..BIA",FALSE
80205,256,"Russ.feat..BIA",FALSE
82321,268,"Russ.feat..BIA",FALSE
85062,279,"Russ.feat..BIA",FALSE
87453,288,"Russ.feat..BIA",FALSE
89982,302,"Russ.feat..BIA",FALSE
92304,312,"Russ.feat..BIA",FALSE
95158,325,"Russ.feat..BIA",FALSE
98317,336,"Russ.feat..BIA",FALSE
100777,344,"Russ.feat..BIA",FALSE
103376,356,"Russ.feat..BIA",FALSE
106117,370,"Russ.feat..BIA",FALSE
108154,380,"Russ.feat..BIA",FALSE
110104,390,"Russ.feat..BIA",FALSE
112031,398,"Russ.feat..BIA",FALSE
113958,405,"Russ.feat..BIA",FALSE
116745,417,"Russ.feat..BIA",FALSE
118769,423,"Russ.feat..BIA",FALSE
121369,429,"Russ.feat..BIA",FALSE
123387,435,"Russ.feat..BIA",FALSE
126359,448,"Russ.feat..BIA",FALSE
130050,459,"Russ.feat..BIA",FALSE
132697,468,"Russ.feat..BIA",FALSE
135368,479,"Russ.feat..BIA",FALSE
138712,489,"Russ.feat..BIA",FALSE
34501,1,"song1..Eminem.",TRUE
33941,2,"song1..Eminem.",TRUE
36776,5,"song1..Eminem.",TRUE
38983,7,"song1..Eminem.",TRUE
41515,10,"song1..Eminem.",TRUE
44628,16,"song1..Eminem.",TRUE
47577,19,"song1..Eminem.",TRUE
50295,23,"song1..Eminem.",TRUE
52616,28,"song1..Eminem.",TRUE
53500,29,"song1..Eminem.",TRUE
56381,38,"song1..Eminem.",TRUE
59283,46,"song1..Eminem.",TRUE
61953,57,"song1..Eminem.",TRUE
64013,65,"song1..Eminem.",TRUE
66825,75,"song1..Eminem.",TRUE
69590,85,"song1..Eminem.",TRUE
72285,91,"song1..Eminem.",TRUE
75399,99,"song1..Eminem.",TRUE
78256,107,"song1..Eminem.",TRUE
82297,119,"song1..Eminem.",TRUE
85152,130,"song1..Eminem.",TRUE
87961,141,"song1..Eminem.",TRUE
90770,152,"song1..Eminem.",TRUE
92642,163,"song1..Eminem.",TRUE
95918,172,"song1..Eminem.",TRUE
97965,184,"song1..Eminem.",TRUE
101022,193,"song1..Eminem.",TRUE
103460,202,"song1..Eminem.",TRUE
106689,214,"song1..Eminem.",TRUE
110241,223,"song1..Eminem.",TRUE
112195,230,"song1..Eminem.",TRUE
115260,240,"song1..Eminem.",TRUE
118140,252,"song1..Eminem.",TRUE
120356,261,"song1..Eminem.",TRUE
123773,270,"song1..Eminem.",TRUE
126142,277,"song1..Eminem.",TRUE
129578,288,"song1..Eminem.",TRUE
133760,298,"song1..Eminem.",TRUE
136429,305,"song1..Eminem.",TRUE
139379,316,"song1..Eminem.",TRUE
141978,325,"song1..Eminem.",TRUE
145460,338,"song1..Eminem.",TRUE
148272,347,"song1..Eminem.",TRUE
151826,357,"song1..Eminem.",TRUE
153827,367,"song1..Eminem.",TRUE
157056,376,"song1..Eminem.",TRUE
158843,382,"song1..Eminem.",TRUE
160143,386,"song1..Eminem.",TRUE
163161,395,"song1..Eminem.",TRUE
165398,403,"song1..Eminem.",TRUE
168271,412,"song1..Eminem.",TRUE
171219,422,"song1..Eminem.",TRUE
174005,434,"song1..Eminem.",TRUE
177441,443,"song1..Eminem.",TRUE
179763,450,"song1..Eminem.",TRUE
182440,460,"song1..Eminem.",TRUE
185227,472,"song1..Eminem.",TRUE
188547,481,"song1..Eminem.",TRUE
190852,490,"song1..Eminem.",TRUE
193776,499,"song1..Eminem.",TRUE
196515,509,"song1..Eminem.",TRUE
199440,520,"song1..Eminem.",TRUE
201437,531,"song1..Eminem.",TRUE
205061,538,"song1..Eminem.",TRUE
207963,545,"song1..Eminem.",TRUE
210888,555,"song1..Eminem.",TRUE
213581,564,"song1..Eminem.",TRUE
216852,578,"song1..Eminem.",TRUE
220358,586,"song1..Eminem.",TRUE
223075,596,"song1..Eminem.",TRUE
224560,601,"song1..Eminem.",TRUE
226464,609,"song1..Eminem.",TRUE
229423,619,"song1..Eminem.",TRUE
232512,627,"song1..Eminem.",TRUE
235623,639,"song1..Eminem.",TRUE
238687,651,"song1..Eminem.",TRUE
241287,662,"song1..Eminem.",TRUE
244723,670,"song1..Eminem.",TRUE
247253,681,"song1..Eminem.",TRUE
249691,688,"song1..Eminem.",TRUE
251293,695,"song1..Eminem.",TRUE
252314,699,"song1..Eminem.",TRUE
254728,708,"song1..Eminem.",TRUE
258164,717,"song1..Eminem.",TRUE
260787,727,"song1..Eminem.",TRUE
263643,739,"song1..Eminem.",TRUE
267036,748,"song1..Eminem.",TRUE
269265,755,"song1..Eminem.",TRUE
272028,765,"song1..Eminem.",TRUE
274836,777,"song1..Eminem.",TRUE
278435,786,"song1..Eminem.",TRUE
283427,796,"song1..Eminem.",TRUE
4852,8,"Song1..Eminem.feat..Rihanna.",TRUE
10844,18,"Song1..Eminem.feat..Rihanna.",TRUE
15931,26,"Song1..Eminem.feat..Rihanna.",TRUE
21668,36,"Song1..Eminem.feat..Rihanna.",TRUE
24479,42,"Song1..Eminem.feat..Rihanna.",TRUE
26686,50,"Song1..Eminem.feat..Rihanna.",TRUE
28777,59,"Song1..Eminem.feat..Rihanna.",TRUE
31588,69,"Song1..Eminem.feat..Rihanna.",TRUE
34399,80,"Song1..Eminem.feat..Rihanna.",TRUE
37234,92,"Song1..Eminem.feat..Rihanna.",TRUE
39604,100,"Song1..Eminem.feat..Rihanna.",TRUE
41951,114,"Song1..Eminem.feat..Rihanna.",TRUE
44461,123,"Song1..Eminem.feat..Rihanna.",TRUE
47295,130,"Song1..Eminem.feat..Rihanna.",TRUE
48295,135,"Song1..Eminem.feat..Rihanna.",TRUE
49922,141,"Song1..Eminem.feat..Rihanna.",TRUE
51412,146,"Song1..Eminem.feat..Rihanna.",TRUE
53619,154,"Song1..Eminem.feat..Rihanna.",TRUE
56430,165,"Song1..Eminem.feat..Rihanna.",TRUE
59124,176,"Song1..Eminem.feat..Rihanna.",TRUE
61030,182,"Song1..Eminem.feat..Rihanna.",TRUE
63400,191,"Song1..Eminem.feat..Rihanna.",TRUE
65932,202,"Song1..Eminem.feat..Rihanna.",TRUE
69396,216,"Song1..Eminem.feat..Rihanna.",TRUE
74132,224,"Song1..Eminem.feat..Rihanna.",TRUE
79984,234,"Song1..Eminem.feat..Rihanna.",TRUE
85187,242,"Song1..Eminem.feat..Rihanna.",TRUE
90250,252,"Song1..Eminem.feat..Rihanna.",TRUE
95754,258,"Song1..Eminem.feat..Rihanna.",TRUE
102513,264,"Song1..Eminem.feat..Rihanna.",TRUE
104279,270,"Song1..Eminem.feat..Rihanna.",TRUE
106532,280,"Song1..Eminem.feat..Rihanna.",TRUE
108623,290,"Song1..Eminem.feat..Rihanna.",TRUE
111295,302,"Song1..Eminem.feat..Rihanna.",TRUE
113525,311,"Song1..Eminem.feat..Rihanna.",TRUE
116196,323,"Song1..Eminem.feat..Rihanna.",TRUE
117544,329,"Song1..Eminem.feat..Rihanna.",TRUE
119635,338,"Song1..Eminem.feat..Rihanna.",TRUE
122586,348,"Song1..Eminem.feat..Rihanna.",TRUE
125148,362,"Song1..Eminem.feat..Rihanna.",TRUE
127511,372,"Song1..Eminem.feat..Rihanna.",TRUE
129602,382,"Song1..Eminem.feat..Rihanna.",TRUE
132392,393,"Song1..Eminem.feat..Rihanna.",TRUE
134460,400,"Song1..Eminem.feat..Rihanna.",TRUE
137248,410,"Song1..Eminem.feat..Rihanna.",TRUE
138779,415,"Song1..Eminem.feat..Rihanna.",TRUE
139941,420,"Song1..Eminem.feat..Rihanna.",TRUE
142334,429,"Song1..Eminem.feat..Rihanna.",TRUE
143798,436,"Song1..Eminem.feat..Rihanna.",TRUE
146125,447,"Song1..Eminem.feat..Rihanna.",TRUE
150747,455,"Song1..Eminem.feat..Rihanna.",TRUE
157320,465,"Song1..Eminem.feat..Rihanna.",TRUE
162266,473,"Song1..Eminem.feat..Rihanna.",TRUE
167469,483,"Song1..Eminem.feat..Rihanna.",TRUE
172254,489,"Song1..Eminem.feat..Rihanna.",TRUE
179894,495,"Song1..Eminem.feat..Rihanna.",TRUE
182102,503,"Song1..Eminem.feat..Rihanna.",TRUE
185378,515,"Song1..Eminem.feat..Rihanna.",TRUE
188189,526,"Song1..Eminem.feat..Rihanna.",TRUE
190814,540,"Song1..Eminem.feat..Rihanna.",TRUE
193140,547,"Song1..Eminem.feat..Rihanna.",TRUE
196996,560,"Song1..Eminem.feat..Rihanna.",TRUE
199976,571,"Song1..Eminem.feat..Rihanna.",TRUE
202950,584,"Song1..Eminem.feat..Rihanna.",TRUE
205482,593,"Song1..Eminem.feat..Rihanna.",TRUE
208176,603,"Song1..Eminem.feat..Rihanna.",TRUE
210848,614,"Song1..Eminem.feat..Rihanna.",TRUE
213799,626,"Song1..Eminem.feat..Rihanna.",TRUE
215728,634,"Song1..Eminem.feat..Rihanna.",TRUE
218539,642,"Song1..Eminem.feat..Rihanna.",TRUE
221513,657,"Song1..Eminem.feat..Rihanna.",TRUE
223744,665,"Song1..Eminem.feat..Rihanna.",TRUE
226555,678,"Song1..Eminem.feat..Rihanna.",TRUE
231340,686,"Song1..Eminem.feat..Rihanna.",TRUE
236706,696,"Song1..Eminem.feat..Rihanna.",TRUE
242139,704,"Song1..Eminem.feat..Rihanna.",TRUE
247528,714,"Song1..Eminem.feat..Rihanna.",TRUE
253357,720,"Song1..Eminem.feat..Rihanna.",TRUE
256353,726,"Song1..Eminem.feat..Rihanna.",TRUE
2275,4,"Song1..Lil.Uzi.Vert",FALSE
5432,5,"Song1..Lil.Uzi.Vert",FALSE
7800,15,"Song1..Lil.Uzi.Vert",FALSE
8915,21,"Song1..Lil.Uzi.Vert",FALSE
11166,32,"Song1..Lil.Uzi.Vert",FALSE
12028,39,"Song1..Lil.Uzi.Vert",FALSE
13769,48,"Song1..Lil.Uzi.Vert",FALSE
15022,54,"Song1..Lil.Uzi.Vert",FALSE
16716,63,"Song1..Lil.Uzi.Vert",FALSE
18156,70,"Song1..Lil.Uzi.Vert",FALSE
20570,81,"Song1..Lil.Uzi.Vert",FALSE
23844,95,"Song1..Lil.Uzi.Vert",FALSE
26585,109,"Song1..Lil.Uzi.Vert",FALSE
29533,120,"Song1..Lil.Uzi.Vert",FALSE
32113,130,"Song1..Lil.Uzi.Vert",FALSE
35178,141,"Song1..Lil.Uzi.Vert",FALSE
38219,150,"Song1..Lil.Uzi.Vert",FALSE
41170,160,"Song1..Lil.Uzi.Vert",FALSE
44258,171,"Song1..Lil.Uzi.Vert",FALSE
47019,180,"Song1..Lil.Uzi.Vert",FALSE
50246,192,"Song1..Lil.Uzi.Vert",FALSE
53521,205,"Song1..Lil.Uzi.Vert",FALSE
55428,210,"Song1..Lil.Uzi.Vert",FALSE
56958,220,"Song1..Lil.Uzi.Vert",FALSE
59722,229,"Song1..Lil.Uzi.Vert",FALSE
63344,232,"Song1..Lil.Uzi.Vert",FALSE
66015,247,"Song1..Lil.Uzi.Vert",FALSE
68522,261,"Song1..Lil.Uzi.Vert",FALSE
71656,276,"Song1..Lil.Uzi.Vert",FALSE
74581,286,"Song1..Lil.Uzi.Vert",FALSE
77646,298,"Song1..Lil.Uzi.Vert",FALSE
79135,304,"Song1..Lil.Uzi.Vert",FALSE
80551,311,"Song1..Lil.Uzi.Vert",FALSE
82477,319,"Song1..Lil.Uzi.Vert",FALSE
84009,326,"Song1..Lil.Uzi.Vert",FALSE
85494,334,"Song1..Lil.Uzi.Vert",FALSE
87049,343,"Song1..Lil.Uzi.Vert",FALSE
88372,349,"Song1..Lil.Uzi.Vert",FALSE
90414,360,"Song1..Lil.Uzi.Vert",FALSE
91160,366,"Song1..Lil.Uzi.Vert",FALSE
92576,375,"Song1..Lil.Uzi.Vert",FALSE
93946,381,"Song1..Lil.Uzi.Vert",FALSE
95850,390,"Song1..Lil.Uzi.Vert",FALSE
97033,397,"Song1..Lil.Uzi.Vert",FALSE
98658,407,"Song1..Lil.Uzi.Vert",FALSE
100051,412,"Song1..Lil.Uzi.Vert",FALSE
101559,420,"Song1..Lil.Uzi.Vert",FALSE
103833,430,"Song1..Lil.Uzi.Vert",FALSE
104970,436,"Song1..Lil.Uzi.Vert",FALSE
106665,447,"Song1..Lil.Uzi.Vert",FALSE
108011,454,"Song1..Lil.Uzi.Vert",FALSE
109775,463,"Song1..Lil.Uzi.Vert",FALSE
110959,472,"Song1..Lil.Uzi.Vert",FALSE
112862,481,"Song1..Lil.Uzi.Vert",FALSE
114047,491,"Song1..Lil.Uzi.Vert",FALSE
116881,503,"Song1..Lil.Uzi.Vert",FALSE
119596,520,"Song1..Lil.Uzi.Vert",FALSE
122660,530,"Song1..Lil.Uzi.Vert",FALSE
125771,540,"Song1..Lil.Uzi.Vert",FALSE
128929,557,"Song1..Lil.Uzi.Vert",FALSE
131716,575,"Song1..Lil.Uzi.Vert",FALSE
133364,582,"Song1..Lil.Uzi.Vert",FALSE
135036,592,"Song1..Lil.Uzi.Vert",FALSE
136545,600,"Song1..Lil.Uzi.Vert",FALSE
137709,611,"Song1..Lil.Uzi.Vert",FALSE
140379,616,"Song1..Lil.Uzi.Vert",FALSE
143467,627,"Song1..Lil.Uzi.Vert",FALSE
146299,636,"Song1..Lil.Uzi.Vert",FALSE
149990,650,"Song1..Lil.Uzi.Vert",FALSE
152659,655,"Song1..Lil.Uzi.Vert",FALSE
154191,662,"Song1..Lil.Uzi.Vert",FALSE
155467,668,"Song1..Lil.Uzi.Vert",FALSE
157069,678,"Song1..Lil.Uzi.Vert",FALSE
158902,687,"Song1..Lil.Uzi.Vert",FALSE
160112,698,"Song1..Lil.Uzi.Vert",FALSE
161946,706,"Song1..Lil.Uzi.Vert",FALSE
162364,714,"Song1..Lil.Uzi.Vert",FALSE
163827,724,"Song1..Lil.Uzi.Vert",FALSE
164848,730,"Song1..Lil.Uzi.Vert",FALSE
166798,741,"Song1..Lil.Uzi.Vert",FALSE
167936,746,"Song1..Lil.Uzi.Vert",FALSE
169840,755,"Song1..Lil.Uzi.Vert",FALSE
171024,765,"Song1..Lil.Uzi.Vert",FALSE
172809,774,"Song1..Lil.Uzi.Vert",FALSE
174016,784,"Song1..Lil.Uzi.Vert",FALSE
176660,796,"Song1..Lil.Uzi.Vert",FALSE
179794,812,"Song1..Lil.Uzi.Vert",FALSE
182997,823,"Song1..Lil.Uzi.Vert",FALSE
185945,834,"Song1..Lil.Uzi.Vert",FALSE
188963,838,"Song1..Lil.Uzi.Vert",FALSE
191911,851,"Song1..Lil.Uzi.Vert",FALSE
194604,863,"Song1..Lil.Uzi.Vert",FALSE
197692,874,"Song1..Lil.Uzi.Vert",FALSE
200640,888,"Song1..Lil.Uzi.Vert",FALSE
203565,901,"Song1..Lil.Uzi.Vert",FALSE
206816,903,"Song1..Lil.Uzi.Vert",FALSE
208998,909,"Song1..Lil.Uzi.Vert",FALSE
3948,7,"Song1..Megan.Thee.Stallion",FALSE
9958,12,"Song1..Megan.Thee.Stallion",FALSE
14042,24,"Song1..Megan.Thee.Stallion",FALSE
15810,29,"Song1..Megan.Thee.Stallion",FALSE
15668,30,"Song1..Megan.Thee.Stallion",FALSE
18248,42,"Song1..Megan.Thee.Stallion",FALSE
20826,53,"Song1..Megan.Thee.Stallion",FALSE
23984,68,"Song1..Megan.Thee.Stallion",FALSE
26631,77,"Song1..Megan.Thee.Stallion",FALSE
29487,89,"Song1..Megan.Thee.Stallion",FALSE
31716,100,"Song1..Megan.Thee.Stallion",FALSE
35130,115,"Song1..Megan.Thee.Stallion",FALSE
37801,125,"Song1..Megan.Thee.Stallion",FALSE
40099,135,"Song1..Megan.Thee.Stallion",FALSE
42794,146,"Song1..Megan.Thee.Stallion",FALSE
45720,159,"Song1..Megan.Thee.Stallion",FALSE
48252,172,"Song1..Megan.Thee.Stallion",FALSE
51272,189,"Song1..Megan.Thee.Stallion",FALSE
54033,205,"Song1..Megan.Thee.Stallion",FALSE
56681,221,"Song1..Megan.Thee.Stallion",FALSE
59839,235,"Song1..Megan.Thee.Stallion",FALSE
62487,249,"Song1..Megan.Thee.Stallion",FALSE
65064,262,"Song1..Megan.Thee.Stallion",FALSE
68015,277,"Song1..Megan.Thee.Stallion",FALSE
71058,291,"Song1..Megan.Thee.Stallion",FALSE
74359,303,"Song1..Megan.Thee.Stallion",FALSE
75912,314,"Song1..Megan.Thee.Stallion",FALSE
79326,329,"Song1..Megan.Thee.Stallion",FALSE
81787,338,"Song1..Megan.Thee.Stallion",FALSE
84644,350,"Song1..Megan.Thee.Stallion",FALSE
86966,361,"Song1..Megan.Thee.Stallion",FALSE
90380,376,"Song1..Megan.Thee.Stallion",FALSE
92865,385,"Song1..Megan.Thee.Stallion",FALSE
95878,398,"Song1..Megan.Thee.Stallion",FALSE
98408,409,"Song1..Megan.Thee.Stallion",FALSE
101219,419,"Song1..Megan.Thee.Stallion",FALSE
104121,431,"Song1..Megan.Thee.Stallion",FALSE
106908,444,"Song1..Megan.Thee.Stallion",FALSE
109577,454,"Song1..Megan.Thee.Stallion",FALSE
112248,467,"Song1..Megan.Thee.Stallion",FALSE
115081,476,"Song1..Megan.Thee.Stallion",FALSE
117937,490,"Song1..Megan.Thee.Stallion",FALSE
120817,505,"Song1..Megan.Thee.Stallion",FALSE
123976,522,"Song1..Megan.Thee.Stallion",FALSE
125671,537,"Song1..Megan.Thee.Stallion",FALSE
129038,549,"Song1..Megan.Thee.Stallion",FALSE
131179,560,"Song1..Megan.Thee.Stallion",FALSE
134593,575,"Song1..Megan.Thee.Stallion",FALSE
136961,584,"Song1..Megan.Thee.Stallion",FALSE
140143,596,"Song1..Megan.Thee.Stallion",FALSE
142167,607,"Song1..Megan.Thee.Stallion",FALSE
145581,622,"Song1..Megan.Thee.Stallion",FALSE
147974,631,"Song1..Megan.Thee.Stallion",FALSE
150691,643,"Song1..Megan.Thee.Stallion",FALSE
153153,654,"Song1..Megan.Thee.Stallion",FALSE
156567,669,"Song1..Megan.Thee.Stallion",FALSE
158982,678,"Song1..Megan.Thee.Stallion",FALSE
163903,690,"Song1..Megan.Thee.Stallion",FALSE
167736,693,"Song1..Megan.Thee.Stallion",FALSE
170361,696,"Song1..Megan.Thee.Stallion",FALSE
174983,703,"Song1..Megan.Thee.Stallion",FALSE
178604,706,"Song1..Megan.Thee.Stallion",FALSE
181762,709,"Song1..Megan.Thee.Stallion",FALSE
18647,1,"Song1..Post.Malone",FALSE
21177,4,"Song1..Post.Malone",FALSE
25124,7,"Song1..Post.Malone",FALSE
30975,12,"Song1..Post.Malone",FALSE
36942,16,"Song1..Post.Malone",FALSE
40726,21,"Song1..Post.Malone",FALSE
44836,27,"Song1..Post.Malone",FALSE
49061,33,"Song1..Post.Malone",FALSE
52149,37,"Song1..Post.Malone",FALSE
57002,41,"Song1..Post.Malone",FALSE
60507,45,"Song1..Post.Malone",FALSE
64060,50,"Song1..Post.Malone",FALSE
67334,57,"Song1..Post.Malone",FALSE
71769,66,"Song1..Post.Malone",FALSE
75902,73,"Song1..Post.Malone",FALSE
78827,77,"Song1..Post.Malone",FALSE
82429,83,"Song1..Post.Malone",FALSE
88326,94,"Song1..Post.Malone",FALSE
91878,101,"Song1..Post.Malone",FALSE
95823,107,"Song1..Post.Malone",FALSE
97030,109,"Song1..Post.Malone",FALSE
101394,120,"Song1..Post.Malone",FALSE
104924,123,"Song1..Post.Malone",FALSE
109381,132,"Song1..Post.Malone",FALSE
114259,139,"Song1..Post.Malone",FALSE
118043,149,"Song1..Post.Malone",FALSE
122338,157,"Song1..Post.Malone",FALSE
127613,171,"Song1..Post.Malone",FALSE
131142,178,"Song1..Post.Malone",FALSE
135949,187,"Song1..Post.Malone",FALSE
139920,194,"Song1..Post.Malone",FALSE
142682,198,"Song1..Post.Malone",FALSE
146416,204,"Song1..Post.Malone",FALSE
151782,215,"Song1..Post.Malone",FALSE
156008,222,"Song1..Post.Malone",FALSE
160465,228,"Song1..Post.Malone",FALSE
163716,236,"Song1..Post.Malone",FALSE
167687,244,"Song1..Post.Malone",FALSE
171612,255,"Song1..Post.Malone",FALSE
175420,261,"Song1..Post.Malone",FALSE
179576,268,"Song1..Post.Malone",FALSE
183640,277,"Song1..Post.Malone",FALSE
187845,284,"Song1..Post.Malone",FALSE
190655,288,"Song1..Post.Malone",FALSE
194464,294,"Song1..Post.Malone",FALSE
200273,305,"Song1..Post.Malone",FALSE
203734,312,"Song1..Post.Malone",FALSE
208494,318,"Song1..Post.Malone",FALSE
3031,5,"Song2..Eminem.",TRUE
4401,9,"Song2..Eminem.",TRUE
5913,12,"Song2..Eminem.",TRUE
6932,14,"Song2..Eminem.",TRUE
8302,19,"Song2..Eminem.",TRUE
9788,23,"Song2..Eminem.",TRUE
11599,26,"Song2..Eminem.",TRUE
12784,28,"Song2..Eminem.",TRUE
14293,33,"Song2..Eminem.",TRUE
15640,42,"Song2..Eminem.",TRUE
17920,44,"Song2..Eminem.",TRUE
19477,52,"Song2..Eminem.",TRUE
21471,55,"Song2..Eminem.",TRUE
26750,64,"Song2..Eminem.",TRUE
27732,71,"Song2..Eminem.",TRUE
29103,78,"Song2..Eminem.",TRUE
32432,89,"Song2..Eminem.",TRUE
35005,101,"Song2..Eminem.",TRUE
37536,112,"Song2..Eminem.",TRUE
40697,125,"Song2..Eminem.",TRUE
43852,135,"Song2..Eminem.",TRUE
45527,143,"Song2..Eminem.",TRUE
48496,153,"Song2..Eminem.",TRUE
51352,166,"Song2..Eminem.",TRUE
54347,175,"Song2..Eminem.",TRUE
55372,180,"Song2..Eminem.",TRUE
57440,188,"Song2..Eminem.",TRUE
59064,195,"Song2..Eminem.",TRUE
61318,205,"Song2..Eminem.",TRUE
62753,210,"Song2..Eminem.",TRUE
65748,220,"Song2..Eminem.",TRUE
68442,233,"Song2..Eminem.",TRUE
69928,238,"Song2..Eminem.",TRUE
71600,242,"Song2..Eminem.",TRUE
73086,245,"Song2..Eminem.",TRUE
74131,247,"Song2..Eminem.",TRUE
75640,252,"Song2..Eminem.",TRUE
77149,256,"Song2..Eminem.",TRUE
78635,259,"Song2..Eminem.",TRUE
79843,261,"Song2..Eminem.",TRUE
80748,266,"Song2..Eminem.",TRUE
82676,270,"Song2..Eminem.",TRUE
84347,273,"Song2..Eminem.",TRUE
85392,275,"Song2..Eminem.",TRUE
85392,280,"Song2..Eminem.",TRUE
88109,284,"Song2..Eminem.",TRUE
90036,287,"Song2..Eminem.",TRUE
90968,289,"Song2..Eminem.",TRUE
93194,299,"Song2..Eminem.",TRUE
96050,308,"Song2..Eminem.",TRUE
98279,317,"Song2..Eminem.",TRUE
99951,322,"Song2..Eminem.",TRUE
102041,331,"Song2..Eminem.",TRUE
104897,341,"Song2..Eminem.",TRUE
107753,352,"Song2..Eminem.",TRUE
111352,360,"Song2..Eminem.",TRUE
113581,369,"Song2..Eminem.",TRUE
115996,378,"Song2..Eminem.",TRUE
