"tmpID","PartiesDescription","ReligionsDescription","LikelyUnionMember","GunOwner","Veteran","supportsAffordableCareAct","supportsGayMarriage","supportsGunControl","supportsTaxesRaise","overallsocialviews","DonatestoConservativeCauses","DonatestoLiberalCauses"
77,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4470,"Republican","Catholic","","Yes","Unknown","","","","","","",""
5647,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
7444,"Republican","","","Unknown","Unknown","","","","","","",""
4539,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4132,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
11118,"Republican","","","Unknown","Unknown","","","","","","",""
2765,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
10823,"Republican","","","Unknown","Unknown","","","","","Liberal","",""
5737,"Democratic","","","Unknown","Unknown","","","","","","",""
5477,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
10611,"Democratic","","","Unknown","Unknown","","","","","","",""
6998,"Democratic","","","Unknown","Unknown","","","","","","",""
11177,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
14210,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
11793,"Republican","","","Unknown","Unknown","","","","","","",""
4783,"Republican","","","Unknown","Unknown","","","","","","",""
14733,"Democratic","Protestant","","Yes","Yes","","","","","","",""
8904,"Republican","","","Unknown","Unknown","","","","","","",""
1301,"Republican","Greek Orthodox","","Unknown","Unknown","","","","","","",""
4875,"Republican","Hindu","","Unknown","Unknown","","","","","","",""
11224,"Republican","","","Yes","Yes","","","","","","",""
4820,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
11945,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
418,"Democratic","","","Unknown","Unknown","","","","","","",""
7298,"Democratic","","","Unknown","Unknown","","","","","","",""
10704,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
1848,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
14432,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
10020,"Democratic","","","Unknown","Unknown","","","","","","",""
10431,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
6603,"Non-Partisan","Jewish","","Unknown","Unknown","","","","","","",""
12004,"Republican","","","Unknown","Unknown","","","","","","",""
11768,"Democratic","","","Unknown","Unknown","","","","","","",""
496,"Democratic","","","Unknown","Unknown","","","","","","",""
39,"Republican","","","Unknown","Unknown","","","","","","",""
11901,"Republican","","","Unknown","Unknown","","","","","","",""
7176,"Democratic","","","Unknown","Unknown","","","","","","",""
3863,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
11245,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
10397,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
4491,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
8652,"Democratic","","","Unknown","Unknown","","","","","","",""
2271,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2033,"Democratic","","","Yes","Unknown","","","","","","",""
11334,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
12486,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
13083,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
9841,"Republican","","","Unknown","Unknown","","","","","","",""
2463,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
14265,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
11965,"Democratic","Protestant","","Yes","Yes","","","","","","",""
6939,"Democratic","","","Unknown","Unknown","","","","","","",""
4360,"Democratic","Protestant","","Yes","Yes","","","","","","",""
4020,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
10103,"Democratic","","","Yes","Unknown","","","","","","",""
7062,"Republican","Buddhist","","Yes","Unknown","","","","","","",""
7629,"Democratic","","","Unknown","Unknown","","","","","","",""
13710,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
11047,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
6172,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
12832,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
8334,"Democratic","Catholic","","Yes","Yes","","","","","","",""
637,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
9604,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
10015,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
7167,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
445,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
35,"Non-Partisan","Catholic","Yes","Unknown","Unknown","","","","","","",""
12568,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
8562,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
14314,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
14945,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
6887,"Republican","","","Unknown","Yes","","","","","","",""
11134,"Republican","Protestant","","Unknown","Unknown","","","","","","Yes",""
6111,"Republican","","","Yes","Unknown","","","","","","",""
7798,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
6893,"Republican","Protestant","","Yes","Unknown","","","","","","",""
14106,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
6390,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
7299,"Democratic","Protestant","","Yes","Yes","","","","","","",""
11120,"Republican","","","Unknown","Unknown","","","","","","",""
11983,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
660,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
6116,"Republican","","","Unknown","Unknown","","","","","","",""
10185,"Republican","Catholic","","Yes","Yes","","","","","","",""
8538,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
11156,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
12928,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
5706,"Republican","Protestant","","Yes","Unknown","","","","","","",""
14857,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3410,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
10950,"Democratic","","","Unknown","Unknown","","","","","","",""
5447,"Republican","","","Unknown","Unknown","","","","","","",""
8478,"Democratic","Eastern Orthodox","","Unknown","Unknown","","","","","Liberal","",""
9671,"Democratic","","","Unknown","Unknown","","","","","","",""
10916,"Democratic","Protestant","","Unknown","Unknown","Oppose","","","","","",""
2794,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
13082,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5259,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
14133,"Democratic","","","Unknown","Unknown","","","","","","",""
14821,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
12476,"Republican","Protestant","","Yes","Unknown","","","","","","",""
10128,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
249,"Democratic","","","Unknown","Unknown","","","","","","",""
14782,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
10475,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5853,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
3394,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4795,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
544,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1073,"Democratic","Catholic","Yes","Unknown","Unknown","","","","","","",""
14082,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3925,"Democratic","","","Unknown","Unknown","","","","","","",""
4816,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
11802,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2544,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
10484,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
11577,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
7934,"Republican","","","Yes","Unknown","","","","","","",""
1389,"Republican","","","Unknown","Unknown","","","","","","",""
13610,"Democratic","","","Unknown","Unknown","","","","","","",""
2302,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
535,"Democratic","Protestant","","Yes","Yes","","","","","","",""
11505,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
8406,"Republican","Catholic","Yes","Unknown","Unknown","","","","","","",""
4953,"Republican","","","Unknown","Unknown","","","","","","",""
7272,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
799,"Democratic","","","Unknown","Unknown","","","","","","",""
5235,"Democratic","","","Unknown","Unknown","","","","","","",""
14972,"Republican","","","Unknown","Unknown","","","","","","",""
8715,"Republican","Protestant","Yes","Yes","Unknown","","","","","","",""
2388,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
677,"Democratic","Jewish","Yes","Unknown","Unknown","Oppose","","","","","",""
64,"Democratic","Eastern Orthodox","","Yes","Unknown","","","","","","",""
1926,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
7786,"Democratic","Catholic","Yes","Unknown","Unknown","","","","","","",""
1654,"Democratic","","","Unknown","Unknown","","","","","","",""
2350,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
13172,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
12138,"Democratic","Protestant","","Yes","Yes","","","","","","",""
5711,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
6378,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
10617,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
1784,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
13793,"Democratic","Hindu","","Unknown","Yes","","","","Support","Liberal","",""
9471,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5825,"Democratic","Protestant","","Unknown","Unknown","","","","","","Yes",""
5575,"Democratic","Protestant","","Unknown","Yes","","","","","","",""
3054,"Republican","","Yes","Unknown","Unknown","","","","","","",""
4071,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
11309,"Non-Partisan","Shinto","","Unknown","Unknown","","","","","","",""
1299,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1053,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
14069,"Democratic","","","Unknown","Unknown","","","","","","",""
3877,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3856,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
287,"Republican","","","Unknown","Unknown","","","","","","",""
5407,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
1802,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
6902,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
12454,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
13964,"Democratic","Protestant","","Unknown","Yes","","","","","","",""
11072,"Democratic","","Yes","Unknown","Unknown","","","","","","",""
7494,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5232,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
40,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
14933,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
7947,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
4432,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
12521,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
878,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
7099,"Republican","Catholic","","Yes","Unknown","","","","","","",""
13251,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
2029,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
11966,"Democratic","","","Unknown","Unknown","","","","","","",""
3272,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4362,"Democratic","Protestant","","Yes","Yes","","","","","","",""
8007,"Democratic","","","Unknown","Unknown","","","","","","",""
10895,"Republican","","","Yes","Unknown","","","","","","",""
13713,"Republican","Christian","","Unknown","Unknown","","","","","","",""
179,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
7550,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
13223,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
12198,"Non-Partisan","Protestant","Yes","Unknown","Unknown","","","","","","",""
12997,"Republican","","","Unknown","Unknown","","","","","","",""
12092,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2600,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4218,"Republican","Catholic","","Yes","Unknown","","","","","","",""
11517,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
530,"Non-Partisan","Catholic","","Yes","Unknown","","","","","","",""
13925,"Democratic","Protestant","","Yes","Yes","","","","","","",""
4193,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
7449,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3601,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
3068,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
10077,"Democratic","","","Unknown","Unknown","","","","","","",""
9951,"Republican","","","Yes","Unknown","","","","","","Yes",""
12344,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
11857,"Democratic","Protestant","Yes","Yes","Unknown","","","","","","",""
3595,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
6705,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4857,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
7892,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
13859,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
9709,"Democratic","","","Unknown","Unknown","","","","","","",""
12227,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
7746,"Non-Partisan","","","Yes","Yes","","","","","","",""
11930,"Non-Partisan","Catholic","","Yes","Unknown","","Oppose","","Oppose","Conservative","",""
8185,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
8948,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
14658,"Republican","","","Unknown","Unknown","","","","","","",""
6636,"Democratic","","","Yes","Unknown","","","","","","",""
10322,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2316,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
14346,"Democratic","","","Unknown","Unknown","","","","","","",""
10477,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
11767,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
9848,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1224,"Republican","Protestant","","Unknown","Yes","","","","","","Yes",""
6935,"Republican","","","Unknown","Unknown","","","","","","",""
4420,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
2085,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
11493,"Republican","Protestant","","Yes","Unknown","","","","","","",""
5528,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
10106,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
14398,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
10776,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
8170,"Republican","Protestant","","Yes","Unknown","","","","","","",""
7199,"Democratic","","","Unknown","Unknown","","","","","","",""
5098,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
732,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
1898,"Democratic","","","Unknown","Unknown","","","","","","",""
7724,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
13744,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
2814,"Republican","Protestant","","Yes","Unknown","","","","","","",""
5068,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
10787,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
10922,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
12192,"Democratic","Catholic","Yes","Unknown","Unknown","","","","","","",""
5767,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1091,"Democratic","","","Unknown","Unknown","","","","","","",""
12651,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
9915,"Republican","","","Yes","Yes","","","","","","",""
10546,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
6071,"Republican","Protestant","","Yes","Unknown","","","","","","",""
7178,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
13322,"Republican","Catholic","","Yes","Unknown","","","","","","",""
5689,"Republican","","","Unknown","Unknown","","","","","","",""
439,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
4042,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
6022,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
13988,"Republican","Protestant","","Yes","Unknown","","","","","","",""
12081,"Republican","","Yes","Unknown","Unknown","","","","","","",""
6646,"Democratic","Protestant","Yes","Yes","Unknown","","","","","","",""
1827,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
188,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
14528,"Democratic","","","Unknown","Unknown","","","","","","",""
8541,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
13041,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
391,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
10276,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1378,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
9044,"Non-Partisan","","","Yes","Yes","","","","","","",""
2492,"Democratic","","","Unknown","Unknown","","","","","","",""
7966,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
9199,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2748,"Democratic","Catholic","Yes","Unknown","Unknown","","","","","","",""
8462,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
507,"Republican","","","Unknown","Unknown","","","","","","",""
13435,"Republican","","Yes","Unknown","Unknown","","","","","","",""
14425,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
10098,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
10306,"Democratic","","","Unknown","Unknown","","","","","","",""
11478,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1937,"Democratic","Protestant","","Yes","Yes","","","","","","",""
12031,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
13913,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4501,"Democratic","","","Unknown","Unknown","","","","Oppose","","",""
14960,"Democratic","","","Unknown","Unknown","","","","","","",""
2149,"Republican","","","Yes","Unknown","","","","","","",""
1377,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
11861,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
11850,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
3404,"Non-Partisan","","","Yes","Unknown","","","","","","",""
11602,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
1787,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4417,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2426,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5345,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
873,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
6074,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
4224,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
6203,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
495,"Republican","Protestant","","Unknown","Yes","","","","","","",""
7281,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
5057,"Non-Partisan","Buddhist","","Yes","Unknown","","","","","","",""
8034,"Republican","Protestant","","Unknown","Yes","","","","","","Yes",""
14300,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3353,"Democratic","","","Unknown","Unknown","","","","","","",""
8051,"Democratic","","","Unknown","Unknown","","","","","","",""
12746,"Republican","Protestant","","Yes","Unknown","","","","","","",""
14569,"Democratic","Protestant","Yes","Yes","Unknown","","","","","","",""
473,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5338,"Republican","","","Unknown","Unknown","","","","","","",""
5860,"Democratic","","","Unknown","Unknown","","","","","","",""
2704,"Democratic","","","Yes","Unknown","","","","","","",""
6787,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
160,"Democratic","","","Yes","Unknown","","","","","","",""
723,"Republican","Eastern Orthodox","Yes","Unknown","Unknown","","","","","","",""
10368,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4912,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
6891,"Republican","","Yes","Unknown","Unknown","","","","","","",""
4231,"Democratic","Hindu","","Unknown","Yes","","","","","","",""
7689,"Republican","Protestant","","Yes","Unknown","","","","","","",""
13443,"Republican","Protestant","","Yes","Unknown","","Oppose","Oppose","","Conservative","",""
12944,"Democratic","","","Yes","Yes","","","","","","",""
11581,"Republican","Protestant","","Yes","Unknown","","","","","","",""
6531,"Democratic","","","Unknown","Unknown","","","","","","",""
887,"Democratic","","","Unknown","Unknown","","","","","","",""
13877,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
9721,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
13758,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
11902,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
10932,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
7333,"Democratic","Protestant","","Unknown","Unknown","","","","","","","Yes"
12317,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
1012,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
7288,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
7355,"Republican","","","Yes","Unknown","","","","","","",""
14167,"Democratic","","","Unknown","Unknown","","","","","","",""
6397,"Republican","Protestant","","Yes","Unknown","","","","","","",""
10522,"Republican","","","Unknown","Unknown","","","","","","",""
14831,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3290,"Democratic","","","Unknown","Unknown","","","","","","",""
1272,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
355,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2791,"Non-Partisan","","","Unknown","Unknown","","Oppose","","Oppose","","",""
8456,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
10335,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
1874,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
11741,"Non-Partisan","","","Unknown","Unknown","","","","","Conservative","",""
10852,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
10740,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5828,"Republican","","","Unknown","Unknown","","","","","","",""
4950,"Democratic","","","Unknown","Unknown","","","","","","",""
14553,"Republican","Hindu","","Yes","Unknown","","","","","","",""
5609,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
12988,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1541,"Democratic","","","Yes","Unknown","","","","","","",""
4970,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5334,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
324,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
12191,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4069,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
8606,"Republican","","","Yes","Unknown","","","","","","",""
8447,"Democratic","Jewish","","Yes","Unknown","","","","","","",""
840,"Republican","Protestant","","Yes","Unknown","","","","","","",""
1949,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
7377,"Republican","Jewish","","Unknown","Unknown","Oppose","","","","","",""
6497,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
8698,"Republican","Protestant","","Yes","Unknown","","","","","","",""
9165,"Republican","","Yes","Unknown","Unknown","","","","","","",""
11069,"Republican","","","Yes","Unknown","","","","","","",""
5306,"Democratic","Christian","","Unknown","Unknown","","","","","","",""
8812,"Democratic","","","Unknown","Unknown","","","","","","",""
14908,"Democratic","","","Yes","Unknown","","","","","","",""
14216,"Republican","Protestant","","Unknown","Unknown","","","","","Liberal","",""
12337,"Democratic","","Yes","Yes","Unknown","","","","","","",""
10822,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3870,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
10211,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
10488,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
12273,"Democratic","Protestant","","Unknown","Yes","","","","","","",""
14804,"Republican","Protestant","","Unknown","Unknown","","","","","","","Yes"
5383,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
12447,"Republican","","","Unknown","Unknown","","","","","","",""
2736,"Republican","","","Unknown","Unknown","","","","","","",""
1859,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
10242,"Republican","","","Unknown","Unknown","","","","","","",""
6714,"Democratic","Buddhist","","Unknown","Unknown","","","","","","",""
13361,"Democratic","","","Yes","Unknown","","","","","","",""
224,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1645,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
809,"Democratic","Jewish","Yes","Unknown","Unknown","","","","","","",""
3503,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
6710,"Democratic","","","Unknown","Unknown","","","","","","",""
1883,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
14710,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
80,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
8367,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
739,"Republican","Protestant","Yes","Yes","Unknown","","","","","","",""
9838,"Democratic","","","Yes","Unknown","","","","","","",""
5149,"Democratic","","","Unknown","Unknown","","","","","","",""
8329,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1216,"Republican","","Yes","Unknown","Unknown","","","","","","",""
13477,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
3446,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
624,"Democratic","","","Unknown","Unknown","","","","","","",""
3684,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2873,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
13460,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
5462,"Republican","Catholic","","Yes","Unknown","","","","","","",""
3161,"Democratic","","","Unknown","Unknown","","","","","","",""
11017,"Republican","","Yes","Unknown","Unknown","","","","","","",""
8963,"Democratic","","","Unknown","Unknown","","","","","","",""
1327,"Democratic","","","Unknown","Unknown","","","","","","",""
6458,"Democratic","Protestant","","Unknown","Unknown","","","","","","Yes",""
4198,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
7805,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
14137,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2394,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
13672,"Republican","","","Unknown","Unknown","","","","","","",""
6950,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
7370,"Democratic","Islamic","","Unknown","Unknown","","","","","","",""
6084,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
12921,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
6863,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3980,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5020,"Democratic","Protestant","","Unknown","Yes","","","","","","",""
13685,"Democratic","Protestant","","Yes","Yes","","","","","","",""
6674,"Democratic","","","Unknown","Unknown","","","","","","",""
14295,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3026,"Democratic","","","Unknown","Unknown","","","","","","",""
5295,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
13799,"Republican","","","Unknown","Unknown","","","","","","",""
5523,"Democratic","Islamic","","Yes","Unknown","","","","","","",""
3607,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
422,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
3328,"Democratic","","","Unknown","Unknown","","","","","","",""
8947,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
14269,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
9303,"Democratic","Protestant","","Unknown","Yes","","","","","","",""
2289,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
10915,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
