"mlsNum","ADDRESS","CITY","STATE","ZIP","LAT","LON","PROPERTY.TYPE","BEDS","BATHS","Community","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","DAYS.ON.MARKET","HOA.MONTH","URL","SOURCE","monthPayment","style","pricePerSqFt","redfinEst","PRICE"
73049401,"71 Old Hyannis Rd","Yarmouth","MA","02675",41.69023,-70.2506219,"Single Family Residential",4,3.5,"Yarmouth Port",3578,40000,2002,19,NA,"https://www.redfin.com/MA/Yarmouth-Port/71-Old-Hyannis-Rd-02675/home/77471974","MLS PIN",13099,"Colonial",614.589155953046,2172215,2199000
22205534,"4 Rockhill Rd","Sandwich","MA","02563",41.7449516,-70.481842,"Single Family Residential",5,4,"Sandwich",3646,36590,2022,19,NA,"https://www.redfin.com/MA/Sandwich/4-Rockhill-Rd-02563/home/134843040","CCIMLS",10879,"Gambrel",518.376302797586,1890469,1890000
73049346,"137 Run Pond Rd","Yarmouth","MA","02664",41.647435,-70.2051613,"Single Family Residential",7,7,"South Yarmouth",6244,18295,2023,19,NA,"https://www.redfin.com/MA/South-Yarmouth/137-Run-Pond-Rd-02664/home/175265922","MLS PIN",16853,"2023",464.445868033312,2739412,2900000
73049311,"18 River Farm Rd","Plymouth","MA","02360",41.816185,-70.5744837,"Single Family Residential",4,3.5,"River Farm",3795,36553,1998,19,NA,"https://www.redfin.com/MA/Plymouth/18-River-Farm-Rd-02360/home/16409993","MLS PIN",6453,"Colonial",256.916996047431,955847,975000
22205530,"25 Broadcast Ln","South Yarmouth","MA","02664",41.6351716,-70.2333682,"Single Family Residential",2,1.5,"Great Island Ocean C",1243,17424,1950,19,281,"https://www.redfin.com/MA/West-Yarmouth/25-Broadcast-Ln-02673/home/77483920","CCIMLS",5299,"1950",639.581657280772,782988,795000
73049199,"111 Reed Ave","Plymouth","MA","02360",41.8961426,-70.5512485,"Single Family Residential",3,2,"Manomet",2294,24792,1975,19,NA,"https://www.redfin.com/MA/Plymouth/111-Reed-Ave-02360/home/16417696","MLS PIN",3134,"Manomet",207.45422842197,472609,475900
73049124,"497 Main St","Barnstable","MA","02632",41.6477157,-70.3464614,"Single Family Residential",5,3,"Barnstable",2202,19166,1825,20,NA,"https://www.redfin.com/MA/Centerville/497-Main-St-02632/home/111059085","MLS PIN",7297,"Cape",544.959128065395,1183352,1200000
73048960,"137 Joshua Jethro Rd","Chatham","MA","02633",41.7003455,-70.0047924,"Single Family Residential",3,3,"Chatham",1999,26098,1969,20,NA,"https://www.redfin.com/MA/Chatham/137-Joshua-Jethro-Rd-02633/home/104006367","MLS PIN",5510,"Ranch",469.734867433717,941060,939000
73048924,"68 Westcliff Dr #68","Plymouth","MA","02360",41.8171428,-70.5496919,"Townhouse",2,1.5,"Cedarville",1021,NA,1986,20,480,"https://www.redfin.com/MA/Plymouth/68-Westcliff-Dr-02360/unit-68/home/85714906","MLS PIN",2633,"1986",333.006856023506,338970,340000
73048930,"248 Camp St Unit J5","Yarmouth","MA","02673",41.6673847,-70.2643663,"Townhouse",2,1.5,"Yarmouth",1152,NA,1985,20,31,"https://www.redfin.com/MA/West-Yarmouth/248-Camp-St-02673/unit-J5/home/77407717","MLS PIN",1980,"1985",273.4375,314350,315000
22205502,"1 Birchwood Ln","Sandwich","MA","02563",41.678803,-70.4467475,"Single Family Residential",3,4.5,"Sandwich",3858,18295,2004,20,283,"https://www.redfin.com/MA/Sandwich/1-Birchwood-Ln-02563/home/77383131","CCIMLS",8286,"2004",324.002073613271,1234323,1250000
73048777,"20 N Ridge Rd #447","Mashpee","MA","02649",41.6264775,-70.5135523,"Condo/Co-op",2,2,"Mashpee",1338,NA,2006,21,630,"https://www.redfin.com/MA/Mashpee/20-N-Ridge-Rd-02649/unit-447/home/77405151","MLS PIN",4053,"2006",417.787742899851,558498,559000
73048767,"6 Steppingstone Ln","Sandwich","MA","02563",41.693805,-70.430848,"Single Family Residential",3,2.5,"Rolling Ridge Farms",2346,30492,1985,21,40,"https://www.redfin.com/MA/Sandwich/6-Steppingstone-Ln-02563/home/134947908","MLS PIN",4168,"1985",268.499573742541,622319,629900
73048753,"32-34 Lake Ave","Plymouth","MA","02360",41.7873674,-70.5710908,"Single Family Residential",3,1.5,"Plymouth",1582,17424,1950,21,NA,"https://www.redfin.com/MA/Plymouth/32-Lake-Ave-02360/home/16416113","MLS PIN",8188,"Ranch, Raised Ranch",818.58407079646,1289151,1295000
73048735,"84 Doane Rd","Chatham","MA","02633",41.6841294,-69.9575695,"Single Family Residential",5,2.5,"Chatham",50000,22178,2022,21,NA,"https://www.redfin.com/MA/Chatham/84-Doane-Rd-02633/home/131356621","MLS PIN",28624,"Cape",100,4959962,5000000
73048727,"18 Bank St","Harwich","MA","02646",41.6648699,-70.0727132,"Single Family Residential",4,3,"Harwichport",2132,6534,1920,21,NA,"https://www.redfin.com/MA/Harwich-Port/18-Bank-St-02646/home/132948006","MLS PIN",14800,"Cape",1172.60787992495,2446094,2500000
73048717,"20 Vacation Ln","Harwich","MA","02645",41.7025023,-70.0486626,"Single Family Residential",3,1.5,"East Harwich",1573,10019,1959,21,NA,"https://www.redfin.com/MA/Harwich/20-Vacation-Ln-02645/home/133025723","MLS PIN",3653,"Ranch",378.258105530833,581710,595000
22205503,"20 N Ridge Rd","Mashpee","MA","02649",41.6264821,-70.5135009,"Condo/Co-op",2,2,"Mashpee",1338,NA,2006,22,630,"https://www.redfin.com/MA/Mashpee/20-N-Ridge-Rd-02649/home/133668059","CCIMLS",4048,"2006",417.787742899851,556749,559000
22205501,"69 Howland Street A Unit U3B","Provincetown","MA","02657",42.0615214,-70.1806274,"Condo/Co-op",3,2.5,"Provincetown",1285,8712,1985,22,233,"https://www.redfin.com/MA/Provincetown/69-Howland-St-02657/unit-U3B/home/182333243","CCIMLS",7967,"1985",1003.11284046693,1285313,1289000
22205433,"501 Commercial St Unit U17","Provincetown","MA","02657",42.0573312,-70.1770693,"Condo/Co-op",1,1,"Provincetown",508,34591,1900,22,585,"https://www.redfin.com/MA/Provincetown/501-Commercial-St-02657/unit-U17/home/145279667","CCIMLS",4217,"1900",1181.10236220472,598083,600000
73048530,"145 Stony Brook Rd","Brewster","MA","02631",41.7440168,-70.1367662,"Single Family Residential",3,2,"Brewster",1243,30001,1973,23,NA,"https://www.redfin.com/MA/Brewster/145-Stony-Brook-Rd-02631/home/131159626","MLS PIN",4352,"Ranch",583.266291230893,718571,725000
73048525,"604 Route 6a","Sandwich","MA","02537",41.7331467,-70.412391,"Single Family Residential",3,1.5,"East Sandwich",2224,135036,1968,23,NA,"https://www.redfin.com/MA/East-Sandwich/604-MA-6A-02537/home/169602242","MLS PIN",4312,"Ranch",305.710431654676,679514,679900
73048524,"32 Asiaf Way","Plymouth","MA","02360",41.9254021,-70.5528712,"Single Family Residential",3,1,"Manomet",1216,5000,1955,23,NA,"https://www.redfin.com/MA/Plymouth/32-Asiaf-Way-02360/home/16424056","MLS PIN",3473,"Ranch",452.220394736842,541296,549900
73048449,"81 Acadia Dr","Barnstable","MA","02648",41.6500845,-70.4178817,"Single Family Residential",3,2.5,"Marstons Mills",2108,47045,2002,23,NA,"https://www.redfin.com/MA/Marstons-Mills/81-Acadia-Dr-02648/home/110974086","MLS PIN",5010,"Cape",379.506166982922,785365,799999
73048396,"33 Pine Orchard Rd","Harwich","MA","02645",41.7236378,-70.0146553,"Single Family Residential",3,3,"Harwich",1752,23550,1973,23,NA,"https://www.redfin.com/MA/Harwich/33-Pine-Orchard-Rd-02645/home/77369350","MLS PIN",5013,"Ranch",485.159817351598,846594,850000
73048355,"601 Route 28 #110","Harwich","MA","02646",41.6675407,-70.0696067,"Single Family Residential",2,2,"The Melrose",1271,1,1996,23,NA,"https://www.redfin.com/MA/Harwich-Port/601-MA-28-02646/unit-110/home/77475825","MLS PIN",2054,"Victorian",258.851298190401,347966,329000
22205478,"30 Kates Path Path","Yarmouth Port","MA","02675",41.7162845,-70.2086406,"Townhouse",2,3,"Yarmouth",1440,NA,1987,23,741,"https://www.redfin.com/MA/Yarmouth-Port/30-Kates-Path-02675/home/182322689","CCIMLS",3837,"$741/month",347.222222222222,500297,500000
73048261,"30 Kates Path #30","Yarmouth","MA","02675",41.7162845,-70.2086406,"Townhouse",2,2,"Yarmouth Port",1440,NA,1987,23,741,"https://www.redfin.com/MA/Yarmouth-Port/30-Kates-Path-02675/unit-30/home/135702021","MLS PIN",3837,"1987",347.222222222222,499833,500000
22205477,"241 Old Wharf (144 South Ocean Ci) Rd #144","Dennis Port","MA","02639",41.6524353,-70.1373901,"Single Family Residential",2,1,"Dennis",295,NA,1950,23,NA,"https://www.redfin.com/MA/Dennis-Port/241-Old-Wharf-Rd-02639/unit-144/home/182322639","CCIMLS",1514,"Cottage",762.71186440678,226316,225000
73048255,"241 Old Wharf (144 South Ocean Cir #144","Dennis","MA","02639",41.6511462,-70.1441712,"Single Family Residential",2,1,"Dennis Port",295,NA,1950,23,NA,"https://www.redfin.com/MA/Dennis-Port/144-Old-Wharf-Rd-02639/unit-144/home/182322630","MLS PIN",1514,"Cottage",762.71186440678,3271366,225000
73048253,"2 Birchwood Ln","Sandwich","MA","02563",41.6783929,-70.4473984,"Single Family Residential",4,3,"South Sandwich",3475,17424,1997,23,283,"https://www.redfin.com/MA/Sandwich/2-Birchwood-Ln-02563/home/77482175","MLS PIN",11084,"1997",509.064748201439,1708120,1769000
73045731,"55 Palmer Rd","Mashpee","MA","02649",41.623129,-70.5007119,"Single Family Residential",3,2.5,"Mashpee",2100,12807,2022,23,NA,"https://www.redfin.com/MA/Mashpee/55-Palmer-Rd-02649/home/77342292","MLS PIN",6878,"Other (See Remarks)",569.047619047619,1194905,1195000
22205472,"5 Buxus Shores Cir","Sandwich","MA","02563",41.6930016,-70.4811483,"Single Family Residential",4,2.5,"Sandwich",2516,30492,1990,23,75,"https://www.redfin.com/MA/Sandwich/5-Buxus-Shores-Cir-02563/home/134862151","CCIMLS",5690,"1990",345.389507154213,854182,869000
22205468,"11 Rockhill Rd","Sandwich","MA","02563",41.74634,-70.480265,"Single Family Residential",5,5,"Sandwich",4100,26572,2022,24,NA,"https://www.redfin.com/MA/SANDWICH/11-ROCKHILL-RD-02563/home/134956610","CCIMLS",13741,"Cape",585.365853658537,2400671,2400000
73048008,"20 Eisenhower Dr","Barnstable","MA","02635",41.642365,-70.4281516,"Single Family Residential",3,3,"Barnstable",1944,33977,1981,24,NA,"https://www.redfin.com/MA/Cotuit/20-Eisenhower-Dr-02635/home/111031736","MLS PIN",3927,"Ranch",324.074074074074,618266,630000
22205261,"4 Gimlet Way","Eastham","MA","02642",41.8744683,-69.99037,"Single Family Residential",4,2.5,"Eastham",2408,21780,2015,24,NA,"https://www.redfin.com/MA/Eastham/4-Gimlet-Way-02642/home/132107195","CCIMLS",4853,"Colonial",321.843853820598,772164,775000
73047924,"12 Grandview Dr","Yarmouth","MA","02664",41.6828129,-70.1640693,"Single Family Residential",4,3.5,"Harbour Haven",2540,10454,1965,24,25,"https://www.redfin.com/MA/South-Yarmouth/12-Grandview-Dr-02664/home/135757493","MLS PIN",5648,"1965",354.291338582677,898812,899900
73047746,"38 Linda Ln","Barnstable","MA","02632",41.650851,-70.32377,"Single Family Residential",3,2,"Centerville",1749,10890,1978,24,NA,"https://www.redfin.com/MA/Barnstable/38-Linda-LN-02632/home/182302787","MLS PIN",4394,"Cape",400.171526586621,695298,699900
73047738,"214 Hooppole Rd","Mashpee","MA","02649",41.6339863,-70.5256102,"Single Family Residential",3,3,"Mashpee",1763,18208,2001,24,13,"https://www.redfin.com/MA/Mashpee/214-Hooppole-Rd-02649/home/77479798","MLS PIN",4564,"2001",425.354509359047,750726,749900
73047670,"58 Town House Ter #58","Barnstable","MA","02601",41.6474643,-70.3063561,"Condo/Co-op",2,1.5,"Hyannis",1089,NA,1972,24,327,"https://www.redfin.com/MA/Hyannis/58-Town-House-Ter-02601/unit-58/home/182302075","MLS PIN",2823,"1972",381.083562901745,414722,415000
73047524,"321 Old Jail Ln","Barnstable","MA","02630",41.6950683,-70.313052,"Single Family Residential",3,2.5,"Barnstable",2817,67518,1999,25,NA,"https://www.redfin.com/MA/Barnstable/321-Old-Jail-Ln-02630/home/111053172","MLS PIN",5745,"Cape",317.7138800142,867814,895000
73047372,"170 Old Wharf Rd Unit Units 1 & 2","Dennis","MA","02639",41.6512608,-70.142906,"Condo/Co-op",4,2,"Dennis Port",1087,44547,1935,25,NA,"https://www.redfin.com/MA/Dennis-Port/170-Old-Wharf-Rd-02639/unit-Units-1-2/home/182277016","MLS PIN",4790,"Dennis Port",735.969641214351,798119,799999
73047373,"170 Old Wharf Road -units 1 & 2","Dennis","MA","02639",41.6512899,-70.1428595,"Multi-Family (2-4 Unit)",4,2,"Dennis Port",1087,44547,1935,25,NA,"https://www.redfin.com/MA/Dennis-Port/170-Old-Wharf-Rd-02639/home/131895420","MLS PIN",4790,"Dennis Port",735.969641214351,790618,799999
22205439,"90 Liberty Ln","Orleans","MA","02653",41.7923629,-69.9902831,"Townhouse",2,2.5,"Orleans",1617,370260,1995,25,525,"https://www.redfin.com/MA/Orleans/90-Liberty-Ln-02653/home/133938868","CCIMLS",3877,"1995",340.136054421769,549955,550000
73047090,"280 Lower County Rd","Harwich","MA","02646",41.6668408,-70.0957395,"Single Family Residential",6,3.5,"Harwichport",2588,871,1996,25,NA,"https://www.redfin.com/MA/Harwich-Port/280-Lower-County-Rd-02646/home/181485065","MLS PIN",7510,"Cape",482.959814528593,1212919,1249900
73047055,"15 Park Pl","Harwich","MA","02646",41.6659652,-70.0810865,"Single Family Residential",2,1,"Harwichport",640,3485,1942,25,NA,"https://www.redfin.com/MA/Harwich-Port/15-Park-Pl-02646/home/133003837","MLS PIN",4864,"Ranch",1242.1875,764526,795000
22205435,"38 Rita Ave","South Yarmouth","MA","02664",41.6782078,-70.1891853,"Single Family Residential",3,1,"Yarmouth",1140,10019,1968,25,NA,"https://www.redfin.com/MA/South-Yarmouth/38-Rita-Ave-02664/home/135857688","CCIMLS",3286,"Ranch",469.298245614035,537990,535000
73046919,"107 Chatham Rd","Harwich","MA","02645",41.6847257,-70.0584318,"Single Family Residential",3,1.5,"Harwich",1164,48352,1952,17,NA,"https://www.redfin.com/MA/Harwich/107-Chatham-Rd-02645/home/132992174","MLS PIN",3891,"Cape",554.123711340206,658501,645000
73046886,"150 State Hwy","Eastham","MA","02642",41.7995981,-69.9813172,"Multi-Family (5+ Unit)",20,7.5,"South Eastham",6217,117612,1924,26,NA,"https://www.redfin.com/MA/Eastham/150-State-Hwy-02642/home/182268441","MLS PIN",29393,"South Eastham",804.085571819205,701881.5,4999000
73046802,"23 Artisan Way","Sandwich","MA","02644",41.676494,-70.5036935,"Single Family Residential",3,1,"Sandwich",1056,20038,1972,26,NA,"https://www.redfin.com/MA/Forestdale/23-Artisan-Way-02644/home/134844696","MLS PIN",2440,"Ranch",359.753787878788,379002,379900
73046781,"7 Dunes Rd","Harwich","MA","02645",41.662395,-70.093925,"Single Family Residential",6,4,"Harwich",3650,43995,1978,26,NA,"https://www.redfin.com/MA/Harwich/7-Dunes-RD-02645/home/182266809","MLS PIN",40548,"Colonial",1834.24657534247,6462267,6695000
73046735,"108 Old North Rd","Brewster","MA","02631",41.7657505,-70.0742018,"Single Family Residential",3,2,"Brewster",1024,40001,1980,26,NA,"https://www.redfin.com/MA/Brewster/108-N-Old-Rd-02631/home/131115406","MLS PIN",5515,"Cape",877.9296875,904939,899000
22205424,"7 Dunes Rd","Harwich Port","MA","02646",41.6623947,-70.0939253,"Single Family Residential",6,4,"Harwich",4950,43996,1978,26,NA,"https://www.redfin.com/MA/Harwich-Port/7-Dunes-Rd-02646/home/133044190","CCIMLS",40548,"Colonial",1352.52525252525,6406493,6695000
22205423,"18 Charlie Noble Way","Eastham","MA","02642",41.8060769,-69.9943711,"Single Family Residential",3,2,"Eastham",2403,26572,1984,26,NA,"https://www.redfin.com/MA/Eastham/18-Charlie-Noble-Way-02642/home/77475487","CCIMLS",6093,"Cape",411.985018726592,991019,990000
22205416,"57 Kates Path Vlg","Yarmouth Port","MA","02675",41.7176971,-70.2098541,"Townhouse",2,3.5,"Yarmouth",1440,NA,1988,26,570,"https://www.redfin.com/MA/Yarmouth-Port/57-Kates-Path-02675/home/135831382","CCIMLS",4218,"1988",415.972222222222,595851,599000
73045284,"11 Mizzentop Ln","Barnstable","MA","02632",41.6456981,-70.3283271,"Single Family Residential",2,1,"Centerville",816,7405,1968,16,NA,"https://www.redfin.com/MA/Centerville/11-Mizzentop-Ln-02632/home/111059738","MLS PIN",2798,"Ranch",551.348039215686,451925,449900
22205414,"14 Hidden Shores Ln","South Dennis","MA","02660",41.6781666,-70.1556971,"Single Family Residential",6,5.5,"Dennis",3766,70132,1849,27,NA,"https://www.redfin.com/MA/South-Dennis/14-Hidden-Shores-Ln-02660/home/131724045","CCIMLS",7824,"Greek Revival",343.866171003717,1274253,1295000
73046395,"15 Clearwater Dr","Plymouth","MA","02360",41.9082698,-70.5546374,"Single Family Residential",5,2,"Plymouth",3398,10577,1972,27,2,"https://www.redfin.com/MA/Plymouth/15-Clearwater-Dr-02360/home/16417584","MLS PIN",4375,"1972",204.53207769276,694871,695000
73046358,"1 Fish And Game Dr","Harwich","MA","02645",41.7059022,-70.1230909,"Single Family Residential",4,2.5,"Osprey Landing",2800,40075,2017,27,25,"https://www.redfin.com/MA/Harwich/1-Fish-and-Game-Dr-02645/home/133054933","MLS PIN",7207,"2017",426.785714285714,1174508,1195000
73046336,"214 Barcliff Ave","Chatham","MA","02633",41.6912244,-69.960175,"Single Family Residential",2,1,"Chatham",1320,17000,1962,27,NA,"https://www.redfin.com/MA/Chatham/214-Barcliff-Ave-02633/home/131377733","MLS PIN",5880,"Ranch",753.787878787879,986338,995000
22205410,"25 Wequaquet Ave","Centerville","MA","02632",41.6647872,-70.3230727,"Single Family Residential",3,1,"Barnstable",1403,10890,1966,27,NA,"https://www.redfin.com/MA/Centerville/25-Wequaquet-Ave-02632/home/110977415","CCIMLS",3284,"Cape",384.176764076978,532725,539000
73046283,"22 Bonwood Dr #22","Mashpee","MA","02649",41.623666,-70.510671,"Condo/Co-op",2,2,"Mashpee",1338,NA,2002,27,630,"https://www.redfin.com/MA/Mashpee/22-Portside-Dr-02649/unit-000022/home/133643298","MLS PIN",3873,"2002",392.37668161435,526070,525000
22205407,"22 Bonwood Dr","Mashpee","MA","02649",41.623666,-70.510671,"Condo/Co-op",2,2,"Mashpee",1338,NA,2002,27,630,"https://www.redfin.com/MA/Mashpee/22-Bonwood-Dr-02649/home/133640607","CCIMLS",3873,"2002",392.37668161435,526213,525000
73046180,"65 Hippogriffe Rd","Dennis","MA","02638",41.7417693,-70.2096494,"Single Family Residential",4,3,"Dennis (village)",1799,25265,1982,27,NA,"https://www.redfin.com/MA/Dennis/65-Hippogriffe-Rd-02638/home/131851360","MLS PIN",7813,"Cape",722.623679822123,1279732,1300000
73046172,"665 Route 6a","Sandwich","MA","02537",41.7295796,-70.4003727,"Single Family Residential",4,2,"East Sandwich",1524,153766,1916,28,NA,"https://www.redfin.com/MA/East-Sandwich/665-MA-6A-02537/home/113359384","MLS PIN",5618,"1916",589.89501312336,890492,899000
22205400,"88 Rock Harbor Rd","Orleans","MA","02653",41.7967795,-70.004397,"Single Family Residential",5,2,"Orleans",2095,22651,1925,28,NA,"https://www.redfin.com/MA/Orleans/88-Rock-Harbor-Rd-02653/home/133955541","CCIMLS",3431,"Cape",262.482100238663,554450,549900
73046087,"31 Quashnet Rd","Mashpee","MA","02649",41.6419921,-70.4864941,"Single Family Residential",4,4,"Mashpee",2900,344124,1990,28,NA,"https://www.redfin.com/MA/Mashpee/31-Quashnet-Rd-02649/home/77527212","MLS PIN",10668,"Colonial, Cottage",620.689655172414,1747539,1800000
22205394,"37 Hemlock Ln","South Dennis","MA","02660",41.7005577,-70.151511,"Single Family Residential",3,1.5,"Dennis",1392,7405,1972,28,NA,"https://www.redfin.com/MA/South-Dennis/37-Hemlock-Ln-02660/home/131749530","CCIMLS",2846,"Ranch",341.235632183908,472635,475000
22205352,"60 Kates Path","Yarmouth Port","MA","02675",41.71681,-70.207446,"Condo/Co-op",2,2,"Yarmouth",1108,NA,1989,28,552,"https://www.redfin.com/MA/Yarmouth-Port/60-Kates-Path-02675/home/182595860","CCIMLS",3260,"1989",396.209386281588,437027,439000
73046036,"131 Old Barnstable Rd","Mashpee","MA","02649",41.623981,-70.4904686,"Single Family Residential",3,2,"Mashpee (village)",1900,44431,2022,29,NA,"https://www.redfin.com/MA/Mashpee/131-Old-Barnstable-Rd-02649/home/133710808","MLS PIN",8573,"Ranch",786.842105263158,1491377,1495000
73045949,"49 Locust Rd","Orleans","MA","02653",41.793191,-69.9906492,"Single Family Residential",3,1.5,"Orleans",1887,30056,1965,29,NA,"https://www.redfin.com/MA/Orleans/49-Locust-Rd-02653/home/133961864","MLS PIN",4105,"Raised Ranch",357.710651828299,679375,675000
73045876,"9 Tamarack","Sandwich","MA","02563",41.6776368,-70.450978,"Single Family Residential",3,3.5,"Sandwich",3027,NA,1995,30,280,"https://www.redfin.com/MA/Sandwich/9-Tamarack-Ln-02563/home/134875011","MLS PIN",8895,"1995",445.986124876115,1311559,1350000
22205386,"1 Wequasset Rd","Harwich Port","MA","02646",41.6636562,-70.0944835,"Single Family Residential",4,4.5,"Harwich",3039,30492,1985,30,13,"https://www.redfin.com/MA/Harwich-Port/1-Wequasset-Rd-02646/home/132952542","CCIMLS",19484,"1985",1052.9779532741,3025130,3200000
73045693,"11 & 12 Morningside & 15 Overlook Cir","Orleans","MA","02653",41.790493,-69.9476679,"Single Family Residential",4,3.5,"Orleans",3264,92347,1970,30,NA,"https://www.redfin.com/MA/Orleans/15-Overlook-Cir-02653/home/133945449","MLS PIN",16793,"Cape",827.205882352941,2659691,2700000
22205374,"105 Old Pier Rd","Wellfleet","MA","02667",41.9253044,-70.0222385,"Single Family Residential",3,1,"Wellfleet",1200,40946,1842,30,NA,"https://www.redfin.com/MA/Wellfleet/105-Old-Pier-Rd-02667/home/135400464","CCIMLS",10804,"Antique",1500,1743421,1800000
73045560,"60 Kates Path #60","Yarmouth","MA","02675",41.71681,-70.207446,"Condo/Co-op",2,2,"Yarmouth",1108,NA,1989,30,552,"https://www.redfin.com/MA/Yarmouth-Port/60-Kates-Path-02675/unit-60/home/135775477","MLS PIN",3260,"1989",396.209386281588,437053,439000
73045243,"315 S Eastham St","Eastham","MA","02642",41.8082623,-69.9781805,"Single Family Residential",5,2,"Eastham",2289,36590,1971,30,NA,"https://www.redfin.com/MA/Eastham/315-S-Eastham-St-02642/home/132101649","MLS PIN",4743,"Colonial",338.532110091743,775565,774900
73043944,"35 Pinecrest Ave","Mashpee","MA","02649",41.6360884,-70.5261447,"Single Family Residential",4,3,"Mashpee",2340,11238,1987,30,13,"https://www.redfin.com/MA/Mashpee/35-Pinecrest-Ave-02649/home/132661767","MLS PIN",3917,"1987",277.350427350427,643479,649000
73037614,"10 Aladoe Farm Ln","Harwich","MA","02645",41.7042959,-70.049686,"Single Family Residential",3,2,"Harwich",1774,41330,1984,30,NA,"https://www.redfin.com/MA/Harwich/10-Aladoe-Farm-Ln-02645/home/133034884","MLS PIN",5218,"Ranch",478.579481397971,846328,849000
73045432,"189 Moonpenny Ln","Chatham","MA","02633",41.6680482,-69.9853682,"Single Family Residential",7,5.5,"Chatham",2919,64431,1938,31,NA,"https://www.redfin.com/MA/Chatham/189-Moonpenny-Ln-02633/home/131343579","MLS PIN",40824,"Cape",2396.3686193902,6498361,6995000
73045417,"27 Cardinal Ln","Yarmouth","MA","02673",41.6813996,-70.2248574,"Single Family Residential",4,2,"Yarmouth",1435,10019,1975,31,NA,"https://www.redfin.com/MA/West-Yarmouth/27-Cardinal-Ln-02673/home/77370066","MLS PIN",3559,"Cape",404.11149825784,573136,579900
73045364,"450 Lower Rd","Brewster","MA","02631",41.7593991,-70.097542,"Single Family Residential",3,1.5,"Brewster",912,15200,1965,31,NA,"https://www.redfin.com/MA/Brewster/450-Lower-Rd-02631/home/77390967","MLS PIN",3926,"Ranch",712.719298245614,633849,650000
73045356,"60 Grove Rd","Eastham","MA","02642",41.8400064,-69.9950215,"Single Family Residential",3,2,"Eastham",2101,38332,1991,31,NA,"https://www.redfin.com/MA/Eastham/60-Grove-Rd-02642/home/132123454","MLS PIN",4720,"Cape",368.871965730604,771251,775000
22205335,"60 Race Point Rd Unit U3","Provincetown","MA","02657",42.0609006,-70.191808,"Townhouse",2,1.5,"Provincetown",1423,46043,2005,31,228,"https://www.redfin.com/MA/Provincetown/60-Race-Point-Rd-02657/unit-U3/home/182164242","CCIMLS",4378,"2005",477.160927617709,677596,679000
73045196,"62 Fletcher Ln Unit C","Brewster","MA","02631",41.756442,-70.0504753,"Condo/Co-op",1,1,"Brewster",579,NA,1987,31,318,"https://www.redfin.com/MA/Brewster/62-Fletcher-Ln-02631/unit-C/home/77496790","MLS PIN",2089,"1987",509.499136442142,292656,295000
22205327,"62C Fletcher Ln","Brewster","MA","02631",41.756442,-70.0504753,"Condo/Co-op",1,1,"Brewster",579,NA,1987,31,318,"https://www.redfin.com/MA/Brewster/62-Fletcher-Ln-02631/home/182162386","CCIMLS",2081,"1987",504.317789291883,287783,292000
73045142,"21 Womponoag Rd","Plymouth","MA","02360",41.8058547,-70.5691387,"Single Family Residential",3,2,"Cedarville",1813,36989,1955,31,NA,"https://www.redfin.com/MA/Plymouth/21-Womponoag-Rd-02360/home/16416163","MLS PIN",2921,"Ranch",242.415885273028,432892,439500
73044927,"2 Freeman Dr","Plymouth","MA","02360",41.8231959,-70.5875902,"Single Family Residential",4,2.5,"Pine Hollow",2729,35682,2003,32,NA,"https://www.redfin.com/MA/Plymouth/2-Freeman-Dr-02360/home/16411356","MLS PIN",4266,"Colonial",238.145840967387,657429,649900
73044827,"409 Main St","Chatham","MA","02633",41.6788325,-69.9543592,"Single Family Residential",1,1.5,"Chatham",1479,NA,1900,32,NA,"https://www.redfin.com/MA/Chatham/409-Main-St-02633/home/182147652","MLS PIN",20102,"Antique",2366.46382691007,3249726,3500000
73044684,"135 W Main St #18","Barnstable","MA","02601",41.6467802,-70.3023335,"Townhouse",2,1.5,"Barnstable",1064,NA,1981,32,330,"https://www.redfin.com/MA/Hyannis/135-W-Main-St-02601/unit-18/home/77494794","MLS PIN",2423,"1981",318.609022556391,338613,339000
73044640,"36 Easy St","Dennis","MA","02639",41.6596149,-70.1399756,"Single Family Residential",3,1.5,"Dennis",1494,6970,1960,32,NA,"https://www.redfin.com/MA/Dennis-Port/36-Easy-St-02639/home/131853108","MLS PIN",4379,"Ranch",495.24765729585,722435,739900
73044605,"7 High Grove Rd","Yarmouth","MA","02664",41.6779994,-70.1733716,"Single Family Residential",3,2,"Salt Box",1920,9583,1967,32,42,"https://www.redfin.com/MA/South-Yarmouth/7-Highgrove-Rd-02664/home/135807400","MLS PIN",4387,"1967",364.0625,683501,699000
73044379,"51 Shore Dr","Dennis","MA","02638",41.7427963,-70.2084866,"Single Family Residential",4,2.5,"Dennis",2317,33541,1980,33,NA,"https://www.redfin.com/MA/Dennis/51-Shore-Dr-02638/home/131791159","MLS PIN",14681,"Cape",1076.82347863617,2434081,2495000
22205293,"14 Seafarer Ln","Hyannis","MA","02601",41.671435,-70.3115407,"Single Family Residential",3,2,"Cobblestone Landing",1861,10454,1994,33,125,"https://www.redfin.com/MA/Hyannis/14-Seafarer-Ln-02601/home/110969001","CCIMLS",4264,"1994",348.737238044062,649423,649000
