"Category..Tab.Name.","State","Code","Location","Zip","Sq..Feet","Year.Opened","Type","Full.Description.of.Operation","cleanZip","country","zip","city","state","stateAbb","county","lat","lon","ZIP","COUNTYNAME","STATE","STCOUNTYFP","CLASSFP","dupeLocation","retailer"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,739,"Cayey Municipio","location_ PR",72035,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,705,"Cayey Municipio","location_ PR",72035,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,736,"Cayey Municipio","location_ PR",72035,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,754,"Cayey Municipio","location_ PR",72035,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,735,"Ceiba Municipio","location_ PR",72037,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,742,"Ceiba Municipio","location_ PR",72037,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,638,"Ciales Municipio","location_ PR",72039,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,739,"Cidra Municipio","location_ PR",72041,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,725,"Cidra Municipio","location_ PR",72041,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,769,"Coamo Municipio","location_ PR",72043,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,705,"Coamo Municipio","location_ PR",72043,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,782,"Comerio Municipio","location_ PR",72045,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,794,"Corozal Municipio","location_ PR",72047,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,783,"Corozal Municipio","location_ PR",72047,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,775,"Culebra Municipio","location_ PR",72049,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,646,"Dorado Municipio","location_ PR",72051,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,740,"Fajardo Municipio","location_ PR",72053,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,738,"Fajardo Municipio","location_ PR",72053,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,617,"Florida Municipio","location_ PR",72054,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,650,"Florida Municipio","location_ PR",72054,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,612,"Florida Municipio","location_ PR",72054,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,653,"Guanica Municipio","location_ PR",72055,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,647,"Guanica Municipio","location_ PR",72055,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,784,"Guayama Municipio","location_ PR",72057,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,723,"Guayama Municipio","location_ PR",72057,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,714,"Guayama Municipio","location_ PR",72057,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,785,"Guayama Municipio","location_ PR",72057,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,624,"Guayanilla Municipio","location_ PR",72059,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,656,"Guayanilla Municipio","location_ PR",72059,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,934,"Guaynabo Municipio","location_ PR",72061,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,970,"Guaynabo Municipio","location_ PR",72061,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,917,"Guaynabo Municipio","location_ PR",72061,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,920,"Guaynabo Municipio","location_ PR",72061,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,969,"Guaynabo Municipio","location_ PR",72061,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,968,"Guaynabo Municipio","location_ PR",72061,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,965,"Guaynabo Municipio","location_ PR",72061,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,959,"Guaynabo Municipio","location_ PR",72061,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,966,"Guaynabo Municipio","location_ PR",72061,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,971,"Guaynabo Municipio","location_ PR",72061,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,922,"Guaynabo Municipio","location_ PR",72061,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,777,"Gurabo Municipio","location_ PR",72063,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,729,"Gurabo Municipio","location_ PR",72063,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,725,"Gurabo Municipio","location_ PR",72063,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,778,"Gurabo Municipio","location_ PR",72063,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,754,"Gurabo Municipio","location_ PR",72063,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,659,"Hatillo Municipio","location_ PR",72065,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,612,"Hatillo Municipio","location_ PR",72065,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,660,"Hormigueros Municipio","location_ PR",72067,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,741,"Humacao Municipio","location_ PR",72069,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,791,"Humacao Municipio","location_ PR",72069,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,792,"Humacao Municipio","location_ PR",72069,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,603,"Isabela Municipio","location_ PR",72071,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,662,"Isabela Municipio","location_ PR",72071,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,690,"Isabela Municipio","location_ PR",72071,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,664,"Jayuya Municipio","location_ PR",72073,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,720,"Juana Diaz Municipio","location_ PR",72075,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,795,"Juana Diaz Municipio","location_ PR",72075,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,766,"Juana Diaz Municipio","location_ PR",72075,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,778,"Juncos Municipio","location_ PR",72077,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,777,"Juncos Municipio","location_ PR",72077,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,667,"Lajas Municipio","location_ PR",72079,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,669,"Lares Municipio","location_ PR",72081,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,631,"Lares Municipio","location_ PR",72081,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,670,"Las Marias Municipio","location_ PR",72083,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,771,"Las Piedras Municipio","location_ PR",72085,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,772,"Loiza Municipio","location_ PR",72087,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,729,"Loiza Municipio","location_ PR",72087,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,773,"Luquillo Municipio","location_ PR",72089,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,674,"Manati Municipio","location_ PR",72091,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,638,"Manati Municipio","location_ PR",72091,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,693,"Manati Municipio","location_ PR",72091,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,650,"Manati Municipio","location_ PR",72091,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,687,"Manati Municipio","location_ PR",72091,"H1",TRUE,"amzn"
"US Amazon Air Gateway Facility","California","","Victoria Avenue and south of Third Street, Norton Air Force Base, San Bernardino, California, USA","","658,500","2021","Amazon Air","Amazon Air. Regional Air Hub being planned for up to 16 Aircraft. Will add 24 aircraft/week to the current 5/week.",NA,NA,NA,NA,NA,NA,NA,NA,NA,606,"Maricao Municipio","location_ PR",72093,"H1",TRUE,"amzn"
